id,attractionId,name,image,rating,url,category,location,createdAt,updatedAt
1,SXm3gN3LTwfHUyzK3UgNmA,"Piazza Navona",https://s3-media3.fl.yelpcdn.com/bphoto/Rd7rRjgqcQbcf0g6kc7o2g/o.jpg,5,https://www.yelp.com/biz/piazza-navona-roma?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Rome,"2020-12-18 21:56:00","2020-12-18 21:56:00"
2,FzdlWepWgSTSDZBtYzKjFw,"Spanish Steps",https://s3-media3.fl.yelpcdn.com/bphoto/YUmIth830FN0V0rNj0GJSg/o.jpg,5,https://www.yelp.com/biz/spanish-steps-roma?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Rome,"2020-12-18 21:56:00","2020-12-18 21:56:00"
3,IjUYBpUMJ_iYylwrcsJLiQ,"Trevi Fountain",https://s3-media2.fl.yelpcdn.com/bphoto/Fg_SI83cs-tILx6W4y7ktg/o.jpg,5,https://www.yelp.com/biz/fontana-di-trevi-roma-3?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Rome,"2020-12-18 21:56:00","2020-12-18 21:56:00"
4,wMDtEfXqKTRXZBx1EzDNng,Colosseo,https://s3-media1.fl.yelpcdn.com/bphoto/DFLKmxCEIgj2UJ0q11R-7Q/o.jpg,5,https://www.yelp.com/biz/colosseo-roma?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Local Flavor",Rome,"2020-12-18 21:56:00","2020-12-18 21:56:00"
5,F6dyeWO0Ti0SiUnwfyeBkw,"Pantheon - Basilica di Santa Maria ad Martyres",https://s3-media3.fl.yelpcdn.com/bphoto/wDcbtQyxePfBYfHHXYiwGw/o.jpg,5,https://www.yelp.com/biz/pantheon-basilica-di-santa-maria-ad-martyres-roma?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Churches,Rome,"2020-12-18 21:56:00","2020-12-18 21:56:00"
6,SBTJP701jX90XDPr_NpfSw,"Campo dè Fiori",https://s3-media4.fl.yelpcdn.com/bphoto/y5RLJivUCjMekrPu8EEItg/o.jpg,4,https://www.yelp.com/biz/campo-d%C3%A8-fiori-roma-12?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Public Plazas",Rome,"2020-12-18 21:56:00","2020-12-18 21:56:00"
7,da2IjyfC3DYAuualgzRU8w,"Vatican City",https://s3-media3.fl.yelpcdn.com/bphoto/Uw2bINR2LaIh5jCsvBkAOQ/o.jpg,5,https://www.yelp.com/biz/vatican-city-roma?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Local Flavor",Rome,"2020-12-18 21:56:00","2020-12-18 21:56:00"
8,0ep6EHKqqk6N1fNO3uHqIw,"Piazza Venezia",https://s3-media4.fl.yelpcdn.com/bphoto/IEsTDcx7VwNqA2CERgJo3w/o.jpg,5,https://www.yelp.com/biz/piazza-venezia-roma?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Rome,"2020-12-18 21:56:00","2020-12-18 21:56:00"
9,LJvXAmYZBZ4s1TkgxoRWkQ,"The Aventine Keyhole",https://s3-media3.fl.yelpcdn.com/bphoto/tjp_w2GJOIF3p9zMPDQNBQ/o.jpg,5,https://www.yelp.com/biz/the-aventine-keyhole-roma?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Arts & Entertainment",Rome,"2020-12-18 21:56:00","2020-12-18 21:56:00"
10,QhvsysQveiuOSoP9LeSz9A,Colosseum,https://s3-media2.fl.yelpcdn.com/bphoto/XYQGmylTMQkb_G6jqv74Nw/o.jpg,5,https://www.yelp.com/biz/colosseum-roma-7?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Rome,"2020-12-18 21:56:00","2020-12-18 21:56:00"
11,7vHqQWFjugY5UE6ilidI6A,"Basilica di San Giovanni in Laterano",https://s3-media1.fl.yelpcdn.com/bphoto/RYXLRcbWJyWimsJChqChbw/o.jpg,5,https://www.yelp.com/biz/basilica-di-san-giovanni-in-laterano-roma?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Churches,Rome,"2020-12-18 21:56:00","2020-12-18 21:56:00"
12,XNutZbcad4UM3f5YYu7nTw,"Parco Villa Borghese",https://s3-media3.fl.yelpcdn.com/bphoto/0vbUTdGb_xWYGkrp4_4ufA/o.jpg,5,https://www.yelp.com/biz/parco-villa-borghese-roma?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Parks,Rome,"2020-12-18 21:56:00","2020-12-18 21:56:00"
13,ZgvUprCrcpJD6GPTGPXe8A,"Foro Romano",https://s3-media2.fl.yelpcdn.com/bphoto/NNYauNXlWjspsvnyZxTdFQ/o.jpg,5,https://www.yelp.com/biz/foro-romano-roma-4?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Rome,"2020-12-18 21:56:00","2020-12-18 21:56:00"
14,k2uVR9JRa7VU4UKGsuc0Xw,"Catacombe San Callisto",https://s3-media1.fl.yelpcdn.com/bphoto/I5l23-G3pnuBC38oKWmiKg/o.jpg,5,https://www.yelp.com/biz/catacombe-san-callisto-roma?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Museums,Rome,"2020-12-18 21:56:00","2020-12-18 21:56:00"
15,IronzTwYEAo6iSMWkwZWVA,"Musei Vaticani",https://s3-media1.fl.yelpcdn.com/bphoto/1m2vGJCYuw1mI9SLp7TOkA/o.jpg,4,https://www.yelp.com/biz/musei-vaticani-roma-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Museums,Rome,"2020-12-18 21:56:00","2020-12-18 21:56:00"
16,H7KFzL2MHonaZYaudogU3Q,"Fontana dei Fiumi",https://s3-media2.fl.yelpcdn.com/bphoto/XgnfVJi7ezc4jkty4t5uKA/o.jpg,5,https://www.yelp.com/biz/fontana-dei-fiumi-roma?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Rome,"2020-12-18 21:56:00","2020-12-18 21:56:00"
17,PET-8SzzdviLv3lvLZ-qWA,"Arco di Costantino",https://s3-media2.fl.yelpcdn.com/bphoto/POttlaYi6Q8VJJtBhaT70Q/o.jpg,5,https://www.yelp.com/biz/arco-di-costantino-roma-4?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Rome,"2020-12-18 21:56:00","2020-12-18 21:56:00"
18,2Vl0YTp4ht3lNJczcotFMQ,"Castel Sant'Angelo",https://s3-media3.fl.yelpcdn.com/bphoto/yiz2XOGsHqGUucGcPgObZQ/o.jpg,5,https://www.yelp.com/biz/castel-santangelo-roma?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Museums,Rome,"2020-12-18 21:56:00","2020-12-18 21:56:00"
19,YQPHj0lLWMeT4Wt3q5fmxQ,"Museo e Galleria Borghese",https://s3-media3.fl.yelpcdn.com/bphoto/vDYxfQ84CjklAG0v4bxBVQ/o.jpg,5,https://www.yelp.com/biz/museo-e-galleria-borghese-roma?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Museums,Rome,"2020-12-18 21:56:00","2020-12-18 21:56:00"
20,SikoGW2dFmYl-66yOkL4IA,"Inn at The Spanish Steps",https://s3-media3.fl.yelpcdn.com/bphoto/Ss0Tb7HcCEDpOxdW3P1f4w/o.jpg,4,https://www.yelp.com/biz/inn-at-the-spanish-steps-roma-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Rome,"2020-12-18 21:56:00","2020-12-18 21:56:00"
21,PEuRhTFO9bJgTiOw33r2Xg,"Piazza Gae Aulenti",https://s3-media4.fl.yelpcdn.com/bphoto/x5_lSZKPA276b0JXeWxu-w/o.jpg,5,https://www.yelp.com/biz/piazza-gae-aulenti-milano-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Milan,"2020-12-18 21:56:01","2020-12-18 21:56:01"
22,-d1C0YY77HhcqXkOZHOH6A,"Duomo di Milano",https://s3-media2.fl.yelpcdn.com/bphoto/tLEDwZgO16az_WJjqmZKfg/o.jpg,5,https://www.yelp.com/biz/duomo-di-milano-milano-3?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Milan,"2020-12-18 21:56:01","2020-12-18 21:56:01"
23,DWDkNEotz1Z0GruJu6DiFA,"Basilica di Santa Maria delle Grazie",https://s3-media1.fl.yelpcdn.com/bphoto/bzWoz-73leqDW5oU7nHiIQ/o.jpg,5,https://www.yelp.com/biz/basilica-di-santa-maria-delle-grazie-milano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Churches,Milan,"2020-12-18 21:56:01","2020-12-18 21:56:01"
24,SKMKr2sJgWCVr0_zD7Yyxw,"Galleria Vittorio Emanuele II",https://s3-media4.fl.yelpcdn.com/bphoto/OlWd5DCOjgi45BlZtWmYmw/o.jpg,5,https://www.yelp.com/biz/galleria-vittorio-emanuele-ii-milano-5?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Milan,"2020-12-18 21:56:01","2020-12-18 21:56:01"
25,fDPlUtzs53owQsWkQvAQSQ,"Parco Sempione",https://s3-media2.fl.yelpcdn.com/bphoto/6ZqE_WGPq-zuBYvC-OHq7w/o.jpg,5,https://www.yelp.com/biz/parco-sempione-milano-3?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Parks,Milan,"2020-12-18 21:56:01","2020-12-18 21:56:01"
26,7M4-6cGI7lPf7xqABDv_lw,"Castello Sforzesco",https://s3-media3.fl.yelpcdn.com/bphoto/xkS36XjzMRtQ1U3iXKkE7w/o.jpg,5,https://www.yelp.com/biz/castello-sforzesco-milano-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Milan,"2020-12-18 21:56:01","2020-12-18 21:56:01"
27,_u2EvCe83MXKeq_MY7QiCg,"Pinacoteca di Brera",https://s3-media1.fl.yelpcdn.com/bphoto/nGivNT7xL0z2dCNAYAtjrQ/o.jpg,5,https://www.yelp.com/biz/pinacoteca-di-brera-milano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Museums,Milan,"2020-12-18 21:56:01","2020-12-18 21:56:01"
28,NfTHz3q6EL0yrwPiy6RPaQ,"Parco Lambro",https://s3-media1.fl.yelpcdn.com/bphoto/dxGVihN2U871ohn7pl0xpw/o.jpg,4,https://www.yelp.com/biz/parco-lambro-milano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Parks,Milan,"2020-12-18 21:56:01","2020-12-18 21:56:01"
29,pHgIJmvl5U-jQjLc9Of7yg,"Città di Milano",https://s3-media1.fl.yelpcdn.com/bphoto/sp0Yx3-OYoP-3XrJ_7pgxQ/o.jpg,4,https://www.yelp.com/biz/citt%C3%A0-di-milano-milano-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Local Flavor",Milan,"2020-12-18 21:56:01","2020-12-18 21:56:01"
30,XnhDRSMdYjN_8H7TWtkQtQ,"Milano Centrale FS",https://s3-media4.fl.yelpcdn.com/bphoto/SBjdd9i4IpwP2Pw2jqn7JA/o.jpg,4,https://www.yelp.com/biz/milano-centrale-fs-milano-3?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Train Stations",Milan,"2020-12-18 21:56:01","2020-12-18 21:56:01"
31,908GizWHIy_HEAh4yLBtUQ,"The Westin Palace, Milan",https://s3-media2.fl.yelpcdn.com/bphoto/AQdEMTsDkQDEDIZS24AIcA/o.jpg,4,https://www.yelp.com/biz/the-westin-palace-milan-milano-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Milan,"2020-12-18 21:56:01","2020-12-18 21:56:01"
32,55bdHgE_MIJSqyRtHyCLfQ,"Room Mate Giulia Hotel",https://s3-media3.fl.yelpcdn.com/bphoto/IfO9kNVpWjSNHH8S1uiNcA/o.jpg,5,https://www.yelp.com/biz/room-mate-giulia-hotel-milano-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Milan,"2020-12-18 21:56:01","2020-12-18 21:56:01"
33,0VcMKszzlnS7n5LwjKSsNA,"Hotel Viu Milan",https://s3-media1.fl.yelpcdn.com/bphoto/DQscrPg5hJU2xVpnrADx8Q/o.jpg,4,https://www.yelp.com/biz/hotel-viu-milan-milano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Milan,"2020-12-18 21:56:01","2020-12-18 21:56:01"
34,kPPydRgRhvBC72x0h183zg,"Park Hyatt Milan",https://s3-media4.fl.yelpcdn.com/bphoto/RlCuVApaA6joP9WXzuxH0g/o.jpg,5,https://www.yelp.com/biz/park-hyatt-milan-milano-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Milan,"2020-12-18 21:56:01","2020-12-18 21:56:01"
35,4Hb1amycWHGsJDXeHqS_RQ,"Hotel Canada",https://s3-media1.fl.yelpcdn.com/bphoto/5hFBka1envpMbde9iJj3Bg/o.jpg,4,https://www.yelp.com/biz/hotel-canada-milano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Milan,"2020-12-18 21:56:01","2020-12-18 21:56:01"
36,HJ5vz9B1bSMY7c7Td-XpXA,"Excelsior Hotel Gallia, a Luxury Collection Hotel, Milan",https://s3-media3.fl.yelpcdn.com/bphoto/ur0i0qLrye7-u2auncNdaA/o.jpg,5,https://www.yelp.com/biz/excelsior-hotel-gallia-a-luxury-collection-hotel-milan-milan?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Milan,"2020-12-18 21:56:01","2020-12-18 21:56:01"
37,oQbBNWlcqvgOb66Mgo2sAQ,"Chateau Monfort",https://s3-media3.fl.yelpcdn.com/bphoto/oucUZN62ZOa8Wf-oder4og/o.jpg,5,https://www.yelp.com/biz/chateau-monfort-milano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Milan,"2020-12-18 21:56:01","2020-12-18 21:56:01"
38,KleZJNyrSKfjGQg6KmJ6eg,"Sheraton Diana Majestic, Milan",https://s3-media1.fl.yelpcdn.com/bphoto/C_-Hmj-KedIoDBcYxodMRw/o.jpg,3,https://www.yelp.com/biz/sheraton-diana-majestic-milan-milano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Milan,"2020-12-18 21:56:01","2020-12-18 21:56:01"
39,_41b44B0btLdY_MmVyRCow,"Palazzo Matteotti, The Dedica Anthology, Autograph Collection",https://s3-media2.fl.yelpcdn.com/bphoto/TdUTIxtSBaFxu3EsRIqJVQ/o.jpg,4,https://www.yelp.com/biz/palazzo-matteotti-the-dedica-anthology-autograph-collection-milano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Milan,"2020-12-18 21:56:01","2020-12-18 21:56:01"
40,oBMP91zKtjJ2yOod0WsV_A,"Starhotels Echo",https://s3-media3.fl.yelpcdn.com/bphoto/ZlLm2guDBrvMANU7dN5Kcg/o.jpg,5,https://www.yelp.com/biz/starhotels-echo-milano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Milan,"2020-12-18 21:56:01","2020-12-18 21:56:01"
41,Eyfe5Lvu1OYb8_8EDhOWMA,"Blue Grotto Tours",https://s3-media4.fl.yelpcdn.com/bphoto/P6eoHvUQuQYvYSoDo5zN5Q/o.jpg,5,https://www.yelp.com/biz/blue-grotto-tours-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Tours,Naples,"2020-12-18 21:56:02","2020-12-18 21:56:02"
42,tHOAoIX04BlA6FbufEmJlg,"Napoli Sotterranea",https://s3-media3.fl.yelpcdn.com/bphoto/5b4giQGYvbJ0Byln27pdYg/o.jpg,5,https://www.yelp.com/biz/napoli-sotterranea-napoli-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Performing Arts",Naples,"2020-12-18 21:56:02","2020-12-18 21:56:02"
43,qtx-AQD8ExG3JXVuiqVwJg,"See Amalfi Coast",https://s3-media4.fl.yelpcdn.com/bphoto/ittXomovcuCC66AUa7kf_Q/o.jpg,5,https://www.yelp.com/biz/see-amalfi-coast-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Tours,Naples,"2020-12-18 21:56:02","2020-12-18 21:56:02"
44,b-zv7-7qpF3nvy4D_-LR5w,"Mount Vesuvius",https://s3-media2.fl.yelpcdn.com/bphoto/6I0p1yZCwj1nXlQGxCYDdA/o.jpg,5,https://www.yelp.com/biz/mount-vesuvius-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Naples,"2020-12-18 21:56:02","2020-12-18 21:56:02"
45,Ayz4qXbCskuKVC-tE2mk_A,"La Tipicheria",https://s3-media1.fl.yelpcdn.com/bphoto/IifdNj-zHxO_Ybkr8ahZlg/o.jpg,5,https://www.yelp.com/biz/la-tipicheria-succivo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,Naples,"2020-12-18 21:56:02","2020-12-18 21:56:02"
46,ccRLllcXshztLsK7M2d4Zg,Trentaremi,https://s3-media4.fl.yelpcdn.com/bphoto/ylVT62xkJpko_F-8VJhAiw/o.jpg,5,https://www.yelp.com/biz/trentaremi-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Walking Tours",Naples,"2020-12-18 21:56:02","2020-12-18 21:56:02"
47,MCYg_Jkg091kBP2Td_rwOg,"Hotel Mediterraneo",https://s3-media1.fl.yelpcdn.com/bphoto/5nKCTsvX0272bLvLPd0HuQ/o.jpg,4,https://www.yelp.com/biz/hotel-mediterraneo-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Naples,"2020-12-18 21:56:02","2020-12-18 21:56:02"
48,r7Yv3zNJlVV8QMXllV9HmQ,"Stazione Toledo - Metro Linea 1",https://s3-media4.fl.yelpcdn.com/bphoto/YuR3hq1MVuYoZoaHO05d_g/o.jpg,5,https://www.yelp.com/biz/stazione-toledo-metro-linea-1-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Metro Stations",Naples,"2020-12-18 21:56:02","2020-12-18 21:56:02"
49,d1YZjEe04j7tbZ5iY0gm6Q,"La Controra",https://s3-media4.fl.yelpcdn.com/bphoto/ByyUpt628VlwV88aGbNk5w/o.jpg,5,https://www.yelp.com/biz/la-controra-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hostels,Naples,"2020-12-18 21:56:02","2020-12-18 21:56:02"
50,akG5h6Om8kSdjoprBJfHZQ,"Palazzo Decumani",https://s3-media2.fl.yelpcdn.com/bphoto/kTBljg-XeVxXkfIR3yLXXw/o.jpg,3,https://www.yelp.com/biz/palazzo-decumani-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Naples,"2020-12-18 21:56:02","2020-12-18 21:56:02"
51,EALIDoNwE9gAnA36O6crVQ,"Zoo di Napoli",https://s3-media4.fl.yelpcdn.com/bphoto/dARxNxS2V6xE0og1GmBglg/o.jpg,3,https://www.yelp.com/biz/zoo-di-napoli-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Zoos,Naples,"2020-12-18 21:56:02","2020-12-18 21:56:02"
52,oHOofDN3UFFr9J4KnuHpMQ,"Hotel Maison Degas",,5,https://www.yelp.com/biz/hotel-maison-degas-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Naples,"2020-12-18 21:56:02","2020-12-18 21:56:02"
53,Udhek34rbSAUSFLUMFWmxw,"Circolo Nautico Torre del Greco",https://s3-media4.fl.yelpcdn.com/bphoto/WKnZFvZnYWpOkjyRQgPTQg/o.jpg,5,https://www.yelp.com/biz/circolo-nautico-torre-del-greco-torre-del-greco?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Sports Clubs",Naples,"2020-12-18 21:56:02","2020-12-18 21:56:02"
54,QkLk8Ka-gVWkAku6aICODA,"La Vigna",https://s3-media1.fl.yelpcdn.com/bphoto/dthfm9faLeBaV9SYWtBDKg/o.jpg,2,https://www.yelp.com/biz/la-vigna-monterusciello?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Attraction Farms",Naples,"2020-12-18 21:56:02","2020-12-18 21:56:02"
55,qSKtaISMn0ltGpyWIeVaWg,"Hotel Europeo",https://s3-media1.fl.yelpcdn.com/bphoto/hMBbtiY1AYqst7kie7ppLA/o.jpg,4,https://www.yelp.com/biz/hotel-europeo-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Naples,"2020-12-18 21:56:02","2020-12-18 21:56:02"
56,m2F77hhDy5OuHNsrMj7T9w,"Hotel Paradiso",https://s3-media2.fl.yelpcdn.com/bphoto/-IUAlL5Tj7O83dTt89DSnw/o.jpg,4,https://www.yelp.com/biz/hotel-paradiso-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Venues & Event Spaces",Naples,"2020-12-18 21:56:02","2020-12-18 21:56:02"
57,P1HsetM3OnjqQj0WmdznZA,"Mole Antonelliana",https://s3-media2.fl.yelpcdn.com/bphoto/-a5BEcwsGR2_jZJPbCTdrw/o.jpg,5,https://www.yelp.com/biz/mole-antonelliana-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Turin,"2020-12-18 21:56:04","2020-12-18 21:56:04"
